Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00    1536/1536        void std::_Destroy<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char>(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<unsigned char>&) [156]
[155]    0.0    0.00    0.00    1536         void std::_Destroy<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >) [155]
                0.00    0.00    1536/1536        void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >) [148]
-----------------------------------------------
                0.00    0.00    1536/1536        std::vector<unsigned char, std::allocator<unsigned char> >::operator=(std::vector<unsigned char, std::allocator<unsigned char> > const&) [151]
[156]    0.0    0.00    0.00    1536         void std::_Destroy<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned char>(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<unsigned char>&) [156]
                0.00    0.00    1536/1536        void std::_Destroy<__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >) [155]
-----------------------------------------------
                0.00    0.00       5/961         stbi__parse_huffman_block(stbi__zbuf*) [178]
                0.00    0.00      48/961         stbi__parse_zlib(stbi__zbuf*, int) [574]
                0.00    0.00     908/961         stbi__compute_huffman_codes(stbi__zbuf*) [179]
[157]    0.0    0.00    0.00     961         stbi__zreceive(stbi__zbuf*, int) [157]
                0.00    0.00      73/232858      stbi__fill_bits(stbi__zbuf*) [85]
-----------------------------------------------
                0.00    0.00       5/77          stbi__parse_png_file(stbi__png*, int, int) [577]
                0.00    0.00      16/77          stbi__check_png_header(stbi__context*) [503]
                0.00    0.00      56/77          stbi__get16be(stbi__context*) [175]
[158]    0.0    0.00    0.00      77         stbi__get8(stbi__context*) [158]
                0.00    0.00       1/2           stbi__refill_buffer(stbi__context*) [500]
-----------------------------------------------
                0.00    0.00      72/72          stbi__compute_huffman_codes(stbi__zbuf*) [179]
[159]    0.0    0.00    0.00      72         stbi__zbuild_huffman(stbi__zhuffman*, unsigned char const*, int) [159]
                0.00    0.00    1542/21170       stbi__bit_reverse(int, int) [88]
-----------------------------------------------
                0.00    0.00       8/46          bool __gnu_cxx::operator==<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [343]
                0.00    0.00      14/46          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [287]
                0.00    0.00      24/46          bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [248]
[160]    0.0    0.00    0.00      46         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [160]
-----------------------------------------------
                0.00    0.00      33/33          std::allocator<double>::~allocator() [162]
[161]    0.0    0.00    0.00      33         __gnu_cxx::new_allocator<double>::~new_allocator() [161]
-----------------------------------------------
                0.00    0.00       1/33          Laplacian::set_filter() [586]
                0.00    0.00       1/33          std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [667]
                0.00    0.00      15/33          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [216]
                0.00    0.00      16/33          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [195]
[162]    0.0    0.00    0.00      33         std::allocator<double>::~allocator() [162]
                0.00    0.00      33/33          __gnu_cxx::new_allocator<double>::~new_allocator() [161]
-----------------------------------------------
                0.00    0.00      32/32          std::allocator<double>::allocator(std::allocator<double> const&) [165]
[163]    0.0    0.00    0.00      32         __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [163]
-----------------------------------------------
                0.00    0.00       1/32          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long, unsigned long) [674]
                0.00    0.00       1/32          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::c_str() const [603]
                0.00    0.00       2/32          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::data() const [516]
                0.00    0.00       2/32          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [535]
                0.00    0.00       3/32          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [467]
                0.00    0.00       4/32          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [541]
                0.00    0.00       4/32          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long) [384]
                0.00    0.00       7/32          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [294]
                0.00    0.00       8/32          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [276]
[164]    0.0    0.00    0.00      32         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [164]
-----------------------------------------------
                0.00    0.00       1/32          std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [667]
                0.00    0.00      15/32          std::allocator_traits<std::allocator<double> >::select_on_container_copy_construction(std::allocator<double> const&) [214]
                0.00    0.00      16/32          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [194]
[165]    0.0    0.00    0.00      32         std::allocator<double>::allocator(std::allocator<double> const&) [165]
                0.00    0.00      32/32          __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [163]
-----------------------------------------------
                0.00    0.00       1/32          std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [668]
                0.00    0.00      15/32          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [216]
                0.00    0.00      16/32          std::vector<double, std::allocator<double> >::~vector() [203]
[166]    0.0    0.00    0.00      32         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [166]
-----------------------------------------------
                0.00    0.00      30/30          std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > >::~allocator() [170]
[167]    0.0    0.00    0.00      30         __gnu_cxx::new_allocator<std::vector<unsigned char, std::allocator<unsigned char> > >::~new_allocator() [167]
-----------------------------------------------
                0.00    0.00      15/30          std::vector<double, std::allocator<double> >::begin() const [212]
                0.00    0.00      15/30          std::vector<double, std::allocator<double> >::end() const [211]
[168]    0.0    0.00    0.00      30         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [168]
-----------------------------------------------
                0.00    0.00      30/30          double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [173]
[169]    0.0    0.00    0.00      30         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [169]
-----------------------------------------------
                0.00    0.00       1/30          Image::Image(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [9]
                0.00    0.00       1/30          Image::img_to_greyscale() [10]
                0.00    0.00       2/30          Image::convolution(Filter const&) [2]
                0.00    0.00       4/30          std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > const&) [379]
                0.00    0.00       9/30          std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::vector(std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > const&) [266]
                0.00    0.00      13/30          std::_Vector_base<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::_Vector_impl::~_Vector_impl() [235]
[170]    0.0    0.00    0.00      30         std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > >::~allocator() [170]
                0.00    0.00      30/30          __gnu_cxx::new_allocator<std::vector<unsigned char, std::allocator<unsigned char> > >::~new_allocator() [167]
-----------------------------------------------
                0.00    0.00       5/30          std::vector<double, std::allocator<double> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > const&) [651]
                0.00    0.00      10/30          std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*) [532]
                0.00    0.00      15/30          void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [360]
[171]    0.0    0.00    0.00      30         std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [171]
-----------------------------------------------
                0.00    0.00      30/30          double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [222]
[172]    0.0    0.00    0.00      30         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [172]
-----------------------------------------------
                0.00    0.00      30/30          double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [219]
[173]    0.0    0.00    0.00      30         double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [173]
                0.00    0.00      30/30          __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [169]
-----------------------------------------------
                0.00    0.00       3/29          std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::operator=(std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > const&) [457]
                0.00    0.00       4/29          std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::_M_fill_initialize(unsigned long, std::vector<unsigned char, std::allocator<unsigned char> > const&) [380]
                0.00    0.00       9/29          std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::vector(std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > const&) [266]
                0.00    0.00      13/29          std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::~vector() [243]
[174]    0.0    0.00    0.00      29         std::_Vector_base<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::_M_get_Tp_allocator() [174]
-----------------------------------------------
                0.00    0.00      28/28          stbi__get32be(stbi__context*) [225]
[175]    0.0    0.00    0.00      28         stbi__get16be(stbi__context*) [175]
                0.00    0.00      56/77          stbi__get8(stbi__context*) [158]
-----------------------------------------------
                0.00    0.00      26/26          std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > >::allocator(std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > const&) [177]
[176]    0.0    0.00    0.00      26         __gnu_cxx::new_allocator<std::vector<unsigned char, std::allocator<unsigned char> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<unsigned char, std::allocator<unsigned char> > > const&) [176]
-----------------------------------------------
                0.00    0.00       4/26          std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > const&) [379]
                0.00    0.00       9/26          std::allocator_traits<std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::select_on_container_copy_construction(std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > const&) [264]
                0.00    0.00      13/26          std::_Vector_base<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > const&) [234]
[177]    0.0    0.00    0.00      26         std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > >::allocator(std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > const&) [177]
                0.00    0.00      26/26          __gnu_cxx::new_allocator<std::vector<unsigned char, std::allocator<unsigned char> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<unsigned char, std::allocator<unsigned char> > > const&) [176]
-----------------------------------------------
                0.00    0.00      24/24          stbi__parse_zlib(stbi__zbuf*, int) [574]
[178]    0.0    0.00    0.00      24         stbi__parse_huffman_block(stbi__zbuf*) [178]
                0.00    0.00  778938/782092      stbi__zhuffman_decode(stbi__zbuf*, stbi__zhuffman*) [76]
                0.00    0.00       5/961         stbi__zreceive(stbi__zbuf*, int) [157]
-----------------------------------------------
                0.00    0.00      24/24          stbi__parse_zlib(stbi__zbuf*, int) [574]
[179]    0.0    0.00    0.00      24         stbi__compute_huffman_codes(stbi__zbuf*) [179]
                0.00    0.00    3154/782092      stbi__zhuffman_decode(stbi__zbuf*, stbi__zhuffman*) [76]
                0.00    0.00     908/961         stbi__zreceive(stbi__zbuf*, int) [157]
                0.00    0.00      72/72          stbi__zbuild_huffman(stbi__zhuffman*, unsigned char const*, int) [159]
-----------------------------------------------
                0.00    0.00      12/24          std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::begin() const [251]
                0.00    0.00      12/24          std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::end() const [250]
[180]    0.0    0.00    0.00      24         __gnu_cxx::__normal_iterator<std::vector<unsigned char, std::allocator<unsigned char> > const*, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > >::__normal_iterator(std::vector<unsigned char, std::allocator<unsigned char> > const* const&) [180]
-----------------------------------------------
                0.00    0.00      24/24          bool __gnu_cxx::operator!=<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [247]
[181]    0.0    0.00    0.00      24         __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::base() const [181]
-----------------------------------------------
                0.00    0.00       7/18          std::vector<int, std::allocator<int> >::begin() [291]
                0.00    0.00      11/18          std::vector<int, std::allocator<int> >::end() [252]
[182]    0.0    0.00    0.00      18         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [182]
-----------------------------------------------
                0.00    0.00       1/18          Image::img_to_greyscale() [10]
                0.00    0.00       1/18          Image::export_image(FileType const&) [3]
                0.00    0.00       1/18          Image::convolution(Filter const&) [2]
                0.00    0.00       6/18          std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::operator=(std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > const&) [457]
                0.00    0.00       9/18          std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::vector(std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > const&) [266]
[183]    0.0    0.00    0.00      18         std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::size() const [183]
-----------------------------------------------
                0.00    0.00       2/18          void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >*, std::vector<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >, std::allocator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > > > > >(__gnu_cxx::__normal_iterator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >*, std::vector<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >, std::allocator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >*, std::vector<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >, std::allocator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > > > >) [429]
                0.00    0.00       3/18          std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > const*, std::vector<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >, std::allocator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > > > >, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >*>(__gnu_cxx::__normal_iterator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > const*, std::vector<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >, std::allocator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > const*, std::vector<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >, std::allocator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > > > >, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >*) [650]
                0.00    0.00       6/18          std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >*, unsigned long, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > >(std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >*, unsigned long, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > const&) [372]
                0.00    0.00       7/18          void std::_Destroy_aux<false>::__destroy<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >*>(std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >*, std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >*) [303]
[184]    0.0    0.00    0.00      18         std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >* std::__addressof<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > >(std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >&) [184]
-----------------------------------------------
                0.00    0.00       4/17          std::allocator_traits<std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::max_size(std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > const&) [368]
                0.00    0.00      13/17          __gnu_cxx::new_allocator<std::vector<unsigned char, std::allocator<unsigned char> > >::allocate(unsigned long, void const*) [230]
[185]    0.0    0.00    0.00      17         __gnu_cxx::new_allocator<std::vector<unsigned char, std::allocator<unsigned char> > >::max_size() const [185]
-----------------------------------------------
                0.00    0.00       1/17          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [647]
                0.00    0.00      16/17          __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [189]
[186]    0.0    0.00    0.00      17         __gnu_cxx::new_allocator<double>::max_size() const [186]
-----------------------------------------------
                0.00    0.00       1/17          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [666]
                0.00    0.00       1/17          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_S_max_size(std::allocator<std::vector<double, std::allocator<double> > > const&) [657]
                0.00    0.00       3/17          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [460]
                0.00    0.00       4/17          std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&) [382]
                0.00    0.00       4/17          std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >::_S_max_size(std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > const&) [378]
                0.00    0.00       4/17          std::vector<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >, std::allocator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > > >::_S_max_size(std::allocator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > > const&) [374]
[187]    0.0    0.00    0.00      17         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [187]
-----------------------------------------------
                0.00    0.00      16/16          std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [201]
[188]    0.0    0.00    0.00      16         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [188]
-----------------------------------------------
                0.00    0.00      16/16          std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [202]
[189]    0.0    0.00    0.00      16         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [189]
                0.00    0.00      16/17          __gnu_cxx::new_allocator<double>::max_size() const [186]
-----------------------------------------------
                0.00    0.00       6/16          std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >* std::__niter_base<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >*, std::vector<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >, std::allocator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > > > >(__gnu_cxx::__normal_iterator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >*, std::vector<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > >, std::allocator<std::vector<std::vector<unsigned char, std::allocator<unsigned char> >, std::allocator<std::vector<unsigned char, std::allocator<unsigned char> > > > > > >) [310]
